Month,Product_Group_Code,Product_Group,SKU_Description,SKU,Model,Forecast_Units,PI80_Lower_Units,PI80_Upper_Units,PI95_Lower_Units,PI95_Upper_Units,Interval_Method,Demand_Profile,Quantile_Crossings,Raw_Quantile_Crossings,Quantile_Rearranged,Q10_Units,Q20_Units,Q30_Units,Q40_Units,Q50_Units,Q60_Units,Q70_Units,Q80_Units,Q90_Units,Selected_Model
2027-01-01,DRV,Electric Drives,Electric Drives Precision,DRV-05,ARIMA,383.3750000000356,333.06739281140665,433.6826071886645,306.43615423755546,460.3138457625157,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,ARIMA
2027-02-01,DRV,Electric Drives,Electric Drives Precision,DRV-05,ARIMA,431.3750000000356,381.06739281140665,481.6826071886645,354.43615423755546,508.3138457625157,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,ARIMA
2027-03-01,DRV,Electric Drives,Electric Drives Precision,DRV-05,ARIMA,401.3750000000356,351.06739281140665,451.6826071886645,324.43615423755546,478.3138457625157,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,ARIMA
2027-04-01,DRV,Electric Drives,Electric Drives Precision,DRV-05,ARIMA,390.3750000000356,340.06739281140665,440.6826071886645,313.43615423755546,467.3138457625157,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,ARIMA
2027-05-01,DRV,Electric Drives,Electric Drives Precision,DRV-05,ARIMA,384.3750000000356,334.06739281140665,434.6826071886645,307.43615423755546,461.3138457625157,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,ARIMA
2027-06-01,DRV,Electric Drives,Electric Drives Precision,DRV-05,ARIMA,350.3750000000356,300.06739281140665,400.6826071886645,273.43615423755546,427.3138457625157,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,ARIMA
2026-07-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,Seasonal_Naive,320.0,269.2794496823004,370.7205503176996,242.42961222048223,397.5703877795178,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,,Seasonal_Naive
2026-08-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,Seasonal_Naive,348.0,297.2794496823004,398.7205503176996,270.4296122204822,425.5703877795178,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,,Seasonal_Naive
2026-09-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,Seasonal_Naive,0.0,0.0,50.72055031769958,0.0,77.57038777951776,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,,Seasonal_Naive
2026-10-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,Seasonal_Naive,349.0,298.2794496823004,399.7205503176996,271.4296122204822,426.5703877795178,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,,Seasonal_Naive
2026-11-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,Seasonal_Naive,453.0,402.2794496823004,503.7205503176996,375.4296122204822,530.5703877795178,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,,Seasonal_Naive
2026-12-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,Seasonal_Naive,0.0,0.0,50.72055031769958,0.0,77.57038777951776,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,,Seasonal_Naive
2027-01-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,Seasonal_Naive,365.0,314.2794496823004,415.7205503176996,287.4296122204822,442.5703877795178,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,,Seasonal_Naive
2027-02-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,Seasonal_Naive,460.0,409.2794496823004,510.7205503176996,382.4296122204822,537.5703877795178,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,,Seasonal_Naive
2027-03-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,Seasonal_Naive,0.0,0.0,50.72055031769958,0.0,77.57038777951776,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,,Seasonal_Naive
2027-04-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,Seasonal_Naive,420.0,369.2794496823004,470.7205503176996,342.4296122204822,497.5703877795178,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,,Seasonal_Naive
2027-05-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,Seasonal_Naive,362.0,311.2794496823004,412.7205503176996,284.4296122204822,439.5703877795178,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,,Seasonal_Naive
2027-06-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,Seasonal_Naive,0.0,0.0,50.72055031769958,0.0,77.57038777951776,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,,Seasonal_Naive
2026-07-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,TiRex2,373.3426208496094,221.72171020507812,533.1244506835938,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,221.72171020507812,266.8279113769531,303.9161682128906,339.29443359375,373.3426208496094,407.0102844238281,441.104736328125,478.3722229003906,533.1244506835938,TiRex2
2026-08-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,TiRex2,442.2682495117187,338.3317565917969,544.0881958007812,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,338.3317565917969,373.3619995117187,399.3706359863281,421.9201354980469,442.2682495117187,460.9604187011719,476.8916015625,496.9822387695313,544.0881958007812,TiRex2
2026-09-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,TiRex2,0.0,0.0,92.0783920288086,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,11.414016723632812,25.894193649291992,48.0877799987793,92.0783920288086,TiRex2
2026-10-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,TiRex2,439.0492248535156,305.00543212890625,568.0341796875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,305.00543212890625,347.86541748046875,381.5320434570313,411.89752197265625,439.0492248535156,462.6670227050781,481.4382629394531,505.7910461425781,568.0341796875,TiRex2
2026-11-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,TiRex2,226.74386596679688,0.0,421.2005615234375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,0.0,46.065338134765625,115.4842529296875,175.01129150390625,226.74386596679688,273.40838623046875,314.5977783203125,357.67236328125,421.2005615234375,TiRex2
2026-12-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,TiRex2,294.4826965332031,65.30416870117188,503.81060791015625,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,65.30416870117188,134.5395965576172,191.533203125,245.2538299560547,294.4826965332031,340.178955078125,381.27935791015625,428.3282470703125,503.81060791015625,TiRex2
2027-01-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,TiRex2,453.0143432617187,329.53375244140625,547.306396484375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,329.53375244140625,367.2249450683594,397.7390441894531,427.3994445800781,453.0143432617187,471.0878601074219,481.5318908691406,499.2628173828125,547.306396484375,TiRex2
2027-02-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,TiRex2,34.62498474121094,0.0,126.73711395263672,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,0.0,0.0,0.0,3.0062122344970703,34.62498474121094,55.72887420654297,68.74504089355469,88.35590362548828,126.73711395263672,TiRex2
2027-03-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,TiRex2,422.1199645996094,254.21188354492188,586.0584106445312,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,254.21188354492188,297.557373046875,337.0099182128906,380.2830505371094,422.1199645996094,456.3971862792969,484.5256958007813,521.4793701171875,586.0584106445312,TiRex2
2027-04-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,TiRex2,339.27276611328125,120.47470092773438,538.6923217773438,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,120.47470092773438,179.61624145507812,233.43588256835935,287.6575012207031,339.27276611328125,383.0339050292969,420.47406005859375,465.99761962890625,538.6923217773438,TiRex2
2027-05-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,TiRex2,146.39976501464844,0.0,301.223876953125,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,0.0,0.0,32.654457092285156,94.5920639038086,146.39976501464844,184.6551818847656,216.65277099609375,253.59971618652344,301.223876953125,TiRex2
2027-06-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,TiRex2,440.0076599121094,335.12725830078125,530.5007934570312,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,335.12725830078125,360.17437744140625,385.4596862792969,413.1610412597656,440.0076599121094,455.8352966308594,466.1982727050781,486.3487243652344,530.5007934570312,TiRex2
2026-07-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,Mean,221.22222222222223,0.0,786.8021373629499,0.0,1086.2020590530387,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2026-08-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,Mean,221.22222222222223,0.0,786.8021373629499,0.0,1086.2020590530387,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2026-09-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,Mean,221.22222222222223,0.0,786.8021373629499,0.0,1086.2020590530387,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2026-10-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,Mean,221.22222222222223,0.0,786.8021373629499,0.0,1086.2020590530387,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2026-11-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,Mean,221.22222222222223,0.0,786.8021373629499,0.0,1086.2020590530387,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2026-12-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,Mean,221.22222222222223,0.0,786.8021373629499,0.0,1086.2020590530387,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2027-01-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,Mean,221.22222222222223,0.0,786.8021373629499,0.0,1086.2020590530387,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2027-02-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,Mean,221.22222222222223,0.0,786.8021373629499,0.0,1086.2020590530387,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2027-03-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,Mean,221.22222222222223,0.0,786.8021373629499,0.0,1086.2020590530387,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2027-04-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,Mean,221.22222222222223,0.0,786.8021373629499,0.0,1086.2020590530387,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2027-05-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,Mean,221.22222222222223,0.0,786.8021373629499,0.0,1086.2020590530387,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2027-06-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,Mean,221.22222222222223,0.0,786.8021373629499,0.0,1086.2020590530387,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2026-07-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Mean,1026.1944444444443,687.6927980728811,1364.6960908160077,508.5008506530461,1543.8880382358425,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2026-08-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Mean,1026.1944444444443,687.6927980728811,1364.6960908160077,508.5008506530461,1543.8880382358425,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2026-09-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Mean,1026.1944444444443,687.6927980728811,1364.6960908160077,508.5008506530461,1543.8880382358425,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2026-10-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Mean,1026.1944444444443,687.6927980728811,1364.6960908160077,508.5008506530461,1543.8880382358425,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2026-11-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Mean,1026.1944444444443,687.6927980728811,1364.6960908160077,508.5008506530461,1543.8880382358425,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2026-12-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Mean,1026.1944444444443,687.6927980728811,1364.6960908160077,508.5008506530461,1543.8880382358425,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2027-01-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Mean,1026.1944444444443,687.6927980728811,1364.6960908160077,508.5008506530461,1543.8880382358425,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2027-02-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Mean,1026.1944444444443,687.6927980728811,1364.6960908160077,508.5008506530461,1543.8880382358425,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2027-03-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Mean,1026.1944444444443,687.6927980728811,1364.6960908160077,508.5008506530461,1543.8880382358425,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2027-04-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Mean,1026.1944444444443,687.6927980728811,1364.6960908160077,508.5008506530461,1543.8880382358425,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2027-05-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Mean,1026.1944444444443,687.6927980728811,1364.6960908160077,508.5008506530461,1543.8880382358425,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2027-06-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Mean,1026.1944444444443,687.6927980728811,1364.6960908160077,508.5008506530461,1543.8880382358425,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2026-07-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,Seasonal_Naive,1422.0,1263.121844557399,1580.878155442601,1179.0168294669245,1664.9831705330755,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2026-08-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,Seasonal_Naive,1390.0,1231.121844557399,1548.878155442601,1147.0168294669245,1632.9831705330755,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2026-09-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,Seasonal_Naive,1229.0,1070.121844557399,1387.878155442601,986.0168294669244,1471.9831705330755,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2026-10-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,Seasonal_Naive,1173.0,1014.1218445573992,1331.878155442601,930.0168294669244,1415.9831705330755,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2026-11-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,Seasonal_Naive,1402.0,1243.121844557399,1560.878155442601,1159.0168294669245,1644.9831705330755,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2026-12-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,Seasonal_Naive,1383.0,1224.121844557399,1541.878155442601,1140.0168294669245,1625.9831705330755,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2027-01-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,Seasonal_Naive,1257.0,1098.121844557399,1415.878155442601,1014.0168294669244,1499.9831705330755,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2027-02-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,Seasonal_Naive,1231.0,1072.121844557399,1389.878155442601,988.0168294669244,1473.9831705330755,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2027-03-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,Seasonal_Naive,1187.0,1028.121844557399,1345.878155442601,944.0168294669244,1429.9831705330755,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2027-04-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,Seasonal_Naive,1492.0,1333.121844557399,1650.878155442601,1249.0168294669245,1734.9831705330755,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2027-05-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,Seasonal_Naive,1576.0,1417.121844557399,1734.878155442601,1333.0168294669245,1818.9831705330755,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2027-06-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,Seasonal_Naive,1469.0,1310.121844557399,1627.878155442601,1226.0168294669245,1711.9831705330755,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2026-07-01,FST,Fastening Kits,Fastening Kits Standard,FST-03,TiRex2,1573.0909423828125,1412.217041015625,1804.031005859375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,1412.217041015625,1469.82177734375,1509.0517578125,1541.824951171875,1573.0909423828125,1607.79736328125,1650.4156494140625,1707.6795654296875,1804.031005859375,TiRex2
2026-08-01,FST,Fastening Kits,Fastening Kits Standard,FST-03,TiRex2,1581.4271240234375,1405.8428955078125,1851.188232421875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,1405.8428955078125,1468.7767333984375,1511.552001953125,1547.12939453125,1581.4271240234375,1619.150390625,1666.32080078125,1733.6146240234375,1851.188232421875,TiRex2
2026-09-01,FST,Fastening Kits,Fastening Kits Standard,FST-03,TiRex2,1554.2884521484375,1384.010498046875,1817.01416015625,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,1384.010498046875,1448.1998291015625,1490.1453857421875,1523.1856689453125,1554.2884521484375,1588.8248291015625,1633.8704833984375,1700.542724609375,1817.01416015625,TiRex2
