Month,Product_Group_Code,Product_Group,SKU_Description,SKU,Model,Forecast_Units,PI80_Lower_Units,PI80_Upper_Units,PI95_Lower_Units,PI95_Upper_Units,Interval_Method,Demand_Profile,Quantile_Crossings,Raw_Quantile_Crossings,Quantile_Rearranged,Q10_Units,Q20_Units,Q30_Units,Q40_Units,Q50_Units,Q60_Units,Q70_Units,Q80_Units,Q90_Units
2026-09-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,Mean,326.3888888888889,16.360500704889887,636.4172770728879,0.0,800.5363920893708,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,
2026-10-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,Mean,326.3888888888889,16.360500704889887,636.4172770728879,0.0,800.5363920893708,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,
2026-11-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,Mean,326.3888888888889,16.360500704889887,636.4172770728879,0.0,800.5363920893708,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,
2026-12-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,Mean,326.3888888888889,16.360500704889887,636.4172770728879,0.0,800.5363920893708,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,
2027-01-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,Mean,326.3888888888889,16.360500704889887,636.4172770728879,0.0,800.5363920893708,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,
2027-02-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,Mean,326.3888888888889,16.360500704889887,636.4172770728879,0.0,800.5363920893708,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,
2027-03-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,Mean,326.3888888888889,16.360500704889887,636.4172770728879,0.0,800.5363920893708,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,
2027-04-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,Mean,326.3888888888889,16.360500704889887,636.4172770728879,0.0,800.5363920893708,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,
2027-05-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,Mean,326.3888888888889,16.360500704889887,636.4172770728879,0.0,800.5363920893708,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,
2027-06-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,Mean,326.3888888888889,16.360500704889887,636.4172770728879,0.0,800.5363920893708,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,
2026-07-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,Naive,379.0,0.0,904.1532312978046,0.0,1182.15255927383,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,
2026-08-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,Naive,379.0,0.0,1121.6788220254102,0.0,1514.8292419797112,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,
2026-09-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,Naive,379.0,0.0,1288.592078366768,0.0,1770.1010388912478,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,
2026-10-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,Naive,379.0,0.0,1429.3064625956092,0.0,1985.30511854766,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,
2026-11-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,Naive,379.0,0.0,1553.2783237855613,0.0,2174.903718839213,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,
2026-12-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,Naive,379.0,0.0,1665.3574534534143,0.0,2346.313955831305,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,
2027-01-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,Naive,379.0,0.0,1768.424850215973,0.0,2503.9419366836173,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,
2027-02-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,Naive,379.0,0.0,1864.35764405082,0.0,2650.6584839594225,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,
2027-03-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,Naive,379.0,0.0,1954.4596938934135,0.0,2788.4576778214896,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,
2027-04-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,Naive,379.0,0.0,2039.680331498285,0.0,2918.7913958986924,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,
2027-05-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,Naive,379.0,0.0,2120.736225657542,0.0,3042.755688524969,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,
2027-06-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,Naive,379.0,0.0,2198.184156733536,0.0,3161.2020777824955,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,
2026-07-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,Seasonal_Naive,425.0,351.2847870717464,498.7152129282536,312.26231051757844,537.7376894824215,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,
2026-08-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,Seasonal_Naive,0.0,0.0,73.7152129282536,0.0,112.73768948242154,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,
2026-09-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,Seasonal_Naive,442.0,368.2847870717464,515.7152129282535,329.26231051757844,554.7376894824215,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,
2026-10-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,Seasonal_Naive,440.0,366.2847870717464,513.7152129282535,327.26231051757844,552.7376894824215,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,
2026-11-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,Seasonal_Naive,0.0,0.0,73.7152129282536,0.0,112.73768948242154,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,
2026-12-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,Seasonal_Naive,520.0,446.2847870717464,593.7152129282535,407.2623105175784,632.7376894824215,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,
2027-01-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,Seasonal_Naive,545.0,471.2847870717464,618.7152129282535,432.2623105175784,657.7376894824215,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,
2027-02-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,Seasonal_Naive,0.0,0.0,73.7152129282536,0.0,112.73768948242154,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,
2027-03-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,Seasonal_Naive,456.0,382.2847870717464,529.7152129282535,343.26231051757844,568.7376894824215,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,
2027-04-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,Seasonal_Naive,532.0,458.2847870717464,605.7152129282535,419.2623105175784,644.7376894824215,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,
2027-05-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,Seasonal_Naive,0.0,0.0,73.7152129282536,0.0,112.73768948242154,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,
2027-06-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,Seasonal_Naive,379.0,305.2847870717464,452.7152129282536,266.26231051757844,491.7376894824216,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,,,
2026-07-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,TiRex2,479.9425048828125,399.0390319824219,575.3900756835938,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,399.0390319824219,427.0227966308594,447.1619262695313,464.2140197753906,479.9425048828125,496.3888549804687,515.1971435546875,538.3411865234375,575.3900756835938
2026-08-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,TiRex2,0.0,0.0,67.49545288085938,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,6.854362487792969,21.37003517150879,39.4482536315918,67.49545288085938
2026-09-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,TiRex2,470.15972900390625,386.55364990234375,561.6472778320312,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,386.55364990234375,414.1744079589844,434.7619018554687,453.0021362304687,470.15972900390625,487.5223388671875,506.08538818359375,528.2557983398438,561.6472778320312
2026-10-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,TiRex2,473.6805725097656,390.8912963867187,571.9400024414062,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,390.8912963867187,418.06097412109375,438.089111328125,456.0132751464844,473.6805725097656,492.086181640625,512.7133178710938,536.45166015625,571.9400024414062
2026-11-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,TiRex2,23.298980712890625,0.0,92.42040252685548,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,0.0,0.0,0.0,11.12893772125244,23.298980712890625,35.62342071533203,49.655277252197266,66.1824722290039,92.42040252685548
2026-12-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,TiRex2,480.7638549804687,390.468505859375,577.694580078125,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,390.468505859375,419.7158508300781,441.8797302246094,462.00286865234375,480.7638549804687,499.4431762695313,519.41064453125,541.3028564453125,577.694580078125
2027-01-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,TiRex2,482.5531005859375,393.64691162109375,580.6720581054688,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,393.64691162109375,422.8702392578125,444.35980224609375,463.6989440917969,482.5531005859375,501.9518127441406,522.1654663085938,545.15087890625,580.6720581054688
2027-02-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,TiRex2,13.3009033203125,0.0,75.78582763671875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,0.0,0.0,0.0,1.4634151458740234,13.3009033203125,24.612398147583008,36.41493606567383,50.880855560302734,75.78582763671875
2027-03-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,TiRex2,466.3671875,375.8968505859375,562.0813598632812,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,375.8968505859375,405.5560302734375,427.7216796875,447.6216735839844,466.3671875,485.22015380859375,504.8579406738281,527.0853271484375,562.0813598632812
2027-04-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,TiRex2,489.88665771484375,398.9292297363281,586.8043823242188,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,398.9292297363281,430.2994384765625,452.725341796875,471.9244384765625,489.88665771484375,507.95697021484375,526.8890991210938,550.1377563476562,586.8043823242188
2027-05-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,TiRex2,30.661773681640625,0.0,103.4037857055664,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,0.0,0.0,0.0,15.4008207321167,30.661773681640625,45.270599365234375,60.085060119628906,77.35835266113281,103.4037857055664
2027-06-01,CVL,Control Valves,Control Valves Service Kit,CVL-07,TiRex2,449.7626647949219,355.8992004394531,541.5088500976562,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,355.8992004394531,387.7182312011719,410.8966064453125,430.98736572265625,449.7626647949219,468.2330322265625,487.5433044433594,509.1645812988281,541.5088500976562
2026-07-01,CVL,Control Valves,Control Valves Premium,CVL-08,ARIMA,371.2677072771383,0.0,916.0763190289232,0.0,1204.480576902868,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2026-08-01,CVL,Control Valves,Control Valves Premium,CVL-08,ARIMA,195.78019015676216,0.0,745.5598956677386,0.0,1036.595691618572,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2026-09-01,CVL,Control Valves,Control Valves Premium,CVL-08,ARIMA,285.6049050598871,0.0,900.9008558024382,0.0,1226.6188569848368,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2026-10-01,CVL,Control Valves,Control Valves Premium,CVL-08,ARIMA,285.6049050598871,0.0,900.9008558024382,0.0,1226.6188569848368,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2026-11-01,CVL,Control Valves,Control Valves Premium,CVL-08,ARIMA,285.6049050598871,0.0,900.9008558024382,0.0,1226.6188569848368,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2026-12-01,CVL,Control Valves,Control Valves Premium,CVL-08,ARIMA,285.6049050598871,0.0,900.9008558024382,0.0,1226.6188569848368,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2027-01-01,CVL,Control Valves,Control Valves Premium,CVL-08,ARIMA,285.6049050598871,0.0,900.9008558024382,0.0,1226.6188569848368,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2027-02-01,CVL,Control Valves,Control Valves Premium,CVL-08,ARIMA,285.6049050598871,0.0,900.9008558024382,0.0,1226.6188569848368,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2027-03-01,CVL,Control Valves,Control Valves Premium,CVL-08,ARIMA,285.6049050598871,0.0,900.9008558024382,0.0,1226.6188569848368,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2027-04-01,CVL,Control Valves,Control Valves Premium,CVL-08,ARIMA,285.6049050598871,0.0,900.9008558024382,0.0,1226.6188569848368,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2027-05-01,CVL,Control Valves,Control Valves Premium,CVL-08,ARIMA,285.6049050598871,0.0,900.9008558024382,0.0,1226.6188569848368,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2027-06-01,CVL,Control Valves,Control Valves Premium,CVL-08,ARIMA,285.6049050598871,0.0,900.9008558024382,0.0,1226.6188569848368,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2026-07-01,CVL,Control Valves,Control Valves Premium,CVL-08,Drift,0.0,0.0,1053.9671286997875,0.0,1615.3974531850367,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2026-08-01,CVL,Control Valves,Control Valves Premium,CVL-08,Drift,0.0,0.0,1507.3572347681716,0.0,2312.291612435405,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2026-09-01,CVL,Control Valves,Control Valves Premium,CVL-08,Drift,0.0,0.0,1867.4930374432988,0.0,2866.5656220420215,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2026-10-01,CVL,Control Valves,Control Valves Premium,CVL-08,Drift,0.0,0.0,2181.346531965769,0.0,3350.0569495159507,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2026-11-01,CVL,Control Valves,Control Valves Premium,CVL-08,Drift,0.0,0.0,2466.780695357218,0.0,3790.08466071483,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2026-12-01,CVL,Control Valves,Control Valves Premium,CVL-08,Drift,0.0,0.0,2732.7909059876747,0.0,4200.405999675168,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2027-01-01,CVL,Control Valves,Control Valves Premium,CVL-08,Drift,0.0,0.0,2984.6230204969916,0.0,4589.043811796716,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2027-02-01,CVL,Control Valves,Control Valves Premium,CVL-08,Drift,0.0,0.0,3225.631646808373,0.0,4961.1285271678935,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2027-03-01,CVL,Control Valves,Control Valves Premium,CVL-08,Drift,0.0,0.0,3458.1032308817603,0.0,5320.156963126815,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2027-04-01,CVL,Control Valves,Control Valves Premium,CVL-08,Drift,0.0,0.0,3683.671043035827,0.0,5668.626991072245,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2027-05-01,CVL,Control Valves,Control Valves Premium,CVL-08,Drift,0.0,0.0,3903.544604758228,0.0,6008.388414490883,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2027-06-01,CVL,Control Valves,Control Valves Premium,CVL-08,Drift,0.0,0.0,4118.6456308162815,0.0,6340.850874474464,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2026-07-01,CVL,Control Valves,Control Valves Premium,CVL-08,ETS,289.95662650247573,0.0,925.9297901715244,0.0,1262.5936466879516,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2026-08-01,CVL,Control Valves,Control Valves Premium,CVL-08,ETS,289.95662650247573,0.0,925.9297933569736,0.0,1262.593651559676,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2026-09-01,CVL,Control Valves,Control Valves Premium,CVL-08,ETS,289.95662650247573,0.0,925.9297965424232,0.0,1262.5936564314006,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2026-10-01,CVL,Control Valves,Control Valves Premium,CVL-08,ETS,289.95662650247573,0.0,925.9297997278724,0.0,1262.593661303125,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2026-11-01,CVL,Control Valves,Control Valves Premium,CVL-08,ETS,289.95662650247573,0.0,925.9298029133216,0.0,1262.5936661748492,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2026-12-01,CVL,Control Valves,Control Valves Premium,CVL-08,ETS,289.95662650247573,0.0,925.9298060987712,0.0,1262.5936710465735,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2027-01-01,CVL,Control Valves,Control Valves Premium,CVL-08,ETS,289.95662650247573,0.0,925.9298092842204,0.0,1262.5936759182978,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2027-02-01,CVL,Control Valves,Control Valves Premium,CVL-08,ETS,289.95662650247573,0.0,925.9298124696696,0.0,1262.593680790022,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2027-03-01,CVL,Control Valves,Control Valves Premium,CVL-08,ETS,289.95662650247573,0.0,925.9298156551188,0.0,1262.5936856617463,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2027-04-01,CVL,Control Valves,Control Valves Premium,CVL-08,ETS,289.95662650247573,0.0,925.929818840568,0.0,1262.5936905334706,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2027-05-01,CVL,Control Valves,Control Valves Premium,CVL-08,ETS,289.95662650247573,0.0,925.9298220260172,0.0,1262.5936954051947,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2027-06-01,CVL,Control Valves,Control Valves Premium,CVL-08,ETS,289.95662650247573,0.0,925.9298252114668,0.0,1262.593700276919,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2026-07-01,CVL,Control Valves,Control Valves Premium,CVL-08,Mean,289.8611111111111,0.0,925.2975308831284,0.0,1261.6772523437717,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2026-08-01,CVL,Control Valves,Control Valves Premium,CVL-08,Mean,289.8611111111111,0.0,925.2975308831284,0.0,1261.6772523437717,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2026-09-01,CVL,Control Valves,Control Valves Premium,CVL-08,Mean,289.8611111111111,0.0,925.2975308831284,0.0,1261.6772523437717,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
2026-10-01,CVL,Control Valves,Control Valves Premium,CVL-08,Mean,289.8611111111111,0.0,925.2975308831284,0.0,1261.6772523437717,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,
