Month,Product_Group_Code,Product_Group,SKU_Description,SKU,Model,Forecast_Units,PI80_Lower_Units,PI80_Upper_Units,PI95_Lower_Units,PI95_Upper_Units,Interval_Method,Demand_Profile,Q10_Units,Q20_Units,Q30_Units,Q40_Units,Q50_Units,Q60_Units,Q70_Units,Q80_Units,Q90_Units,Selected_Model
2026-11-01,DRV,Electric Drives,Electric Drives Precision,DRV-05,ARIMA,321.0173022225092,275.7831728741295,366.25143157088894,251.8376712357723,390.19693320924614,Native fable 80% and 95% model intervals,Trending,,,,,,,,,,ARIMA
2026-12-01,DRV,Electric Drives,Electric Drives Precision,DRV-05,ARIMA,308.00801056196025,262.7738812135805,353.24213991034,238.82837957522332,377.1876415486972,Native fable 80% and 95% model intervals,Trending,,,,,,,,,,ARIMA
2027-01-01,DRV,Electric Drives,Electric Drives Precision,DRV-05,ARIMA,374.5990127605661,329.3648834121864,419.8331421089458,305.4193817738292,443.778643747303,Native fable 80% and 95% model intervals,Trending,,,,,,,,,,ARIMA
2027-02-01,DRV,Electric Drives,Electric Drives Precision,DRV-05,ARIMA,415.15079180494456,369.9166624565648,460.3849211533243,345.97116081820764,484.3304227916815,Native fable 80% and 95% model intervals,Trending,,,,,,,,,,ARIMA
2027-03-01,DRV,Electric Drives,Electric Drives Precision,DRV-05,ARIMA,414.1823233433207,368.948193994941,459.4164526917005,345.0026923565838,483.3619543300576,Native fable 80% and 95% model intervals,Trending,,,,,,,,,,ARIMA
2027-04-01,DRV,Electric Drives,Electric Drives Precision,DRV-05,ARIMA,394.1303670939864,348.89623774560664,439.3644964423661,324.95073610724944,463.3099980807233,Native fable 80% and 95% model intervals,Trending,,,,,,,,,,ARIMA
2027-05-01,DRV,Electric Drives,Electric Drives Precision,DRV-05,ARIMA,431.5254066602315,386.2912773118518,476.7595360086112,362.3457756734946,500.7050376469685,Native fable 80% and 95% model intervals,Trending,,,,,,,,,,ARIMA
2027-06-01,DRV,Electric Drives,Electric Drives Precision,DRV-05,ARIMA,401.2565829066429,356.0224535582631,446.4907122550226,332.0769519199059,470.4362138933798,Native fable 80% and 95% model intervals,Trending,,,,,,,,,,ARIMA
2026-07-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,ARIMA,366.93449944938885,307.7179212171128,426.1510776816649,276.3705582523459,457.4984406464318,Native fable 80% and 95% model intervals,Trending,,,,,,,,,,ARIMA
2026-08-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,ARIMA,358.0272008446132,298.81062261233717,417.24377907688927,267.4632596475703,448.59114204165616,Native fable 80% and 95% model intervals,Trending,,,,,,,,,,ARIMA
2026-09-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,ARIMA,360.75173451417095,301.5351562818949,419.968312746447,270.187793317128,451.3156757112139,Native fable 80% and 95% model intervals,Trending,,,,,,,,,,ARIMA
2026-10-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,ARIMA,365.04862905105927,305.8320508187832,424.2652072833353,274.48468785401633,455.6125702481022,Native fable 80% and 95% model intervals,Trending,,,,,,,,,,ARIMA
2026-11-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,ARIMA,345.5711449360577,286.35456670378164,404.78772316833374,255.00720373901476,436.13508613310063,Native fable 80% and 95% model intervals,Trending,,,,,,,,,,ARIMA
2026-12-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,ARIMA,418.378753576169,359.16217534389295,477.59533180844505,327.81481237912607,508.94269477321194,Native fable 80% and 95% model intervals,Trending,,,,,,,,,,ARIMA
2027-01-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,ARIMA,470.6874498948327,411.4708716625567,529.9040281271087,380.1235086977898,561.2513910918757,Native fable 80% and 95% model intervals,Trending,,,,,,,,,,ARIMA
2027-02-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,ARIMA,475.378753576169,416.16217534389295,534.595331808445,384.81481237912607,565.942694773212,Native fable 80% and 95% model intervals,Trending,,,,,,,,,,ARIMA
2027-03-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,ARIMA,451.45002676494727,392.2334485326712,510.6666049972233,360.88608556790433,542.0139679619903,Native fable 80% and 95% model intervals,Trending,,,,,,,,,,ARIMA
2027-04-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,ARIMA,468.9323240922842,409.71574586000816,528.1489023245603,378.36838289524127,559.4962652893272,Native fable 80% and 95% model intervals,Trending,,,,,,,,,,ARIMA
2027-05-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,ARIMA,440.2244054168372,381.0078271845612,499.44098364911326,349.6604642197943,530.7883466138802,Native fable 80% and 95% model intervals,Trending,,,,,,,,,,ARIMA
2027-06-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,ARIMA,373.25763540505864,314.0410571727826,432.4742136373347,282.6936942080157,463.8215766021016,Native fable 80% and 95% model intervals,Trending,,,,,,,,,,ARIMA
2026-07-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,TiRex2,458.1845703125,372.263671875,550.4283447265625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,372.263671875,402.4348449707031,423.44287109375,441.3723449707031,458.1845703125,475.0713806152344,493.53955078125,516.2644653320312,550.4283447265625,TiRex2
2026-08-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,TiRex2,453.8309326171875,353.2662048339844,558.6575927734375,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,353.2662048339844,389.8063049316406,414.54498291015625,434.8406677246094,453.8309326171875,473.4595031738281,494.6568298339844,520.1224365234375,558.6575927734375,TiRex2
2026-09-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,TiRex2,453.3971252441406,344.29498291015625,566.7568359375,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,344.29498291015625,384.0557861328125,411.0643310546875,433.0587768554687,453.3971252441406,474.28326416015625,496.9819641113281,524.672119140625,566.7568359375,TiRex2
2026-10-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,TiRex2,451.4725646972656,337.17193603515625,569.3936767578125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,337.17193603515625,378.94830322265625,407.4034729003906,430.42144775390625,451.4725646972656,473.1816711425781,496.8614501953125,525.7106323242188,569.3936767578125,TiRex2
2026-11-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,TiRex2,454.53466796875,337.5148010253906,578.4462280273438,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,337.5148010253906,379.4337463378906,408.2767639160156,432.291748046875,454.53466796875,477.45172119140625,502.2965393066406,532.3165893554688,578.4462280273438,TiRex2
2026-12-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,TiRex2,454.03070068359375,332.96295166015625,582.45458984375,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,332.96295166015625,376.1277770996094,405.8884887695313,430.9571228027344,454.03070068359375,477.6932373046875,503.3963012695313,534.5693969726562,582.45458984375,TiRex2
2027-01-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,TiRex2,455.79840087890625,331.21746826171875,588.7769165039062,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,331.21746826171875,375.5309753417969,405.9551086425781,431.8141479492187,455.79840087890625,480.3394775390625,507.10980224609375,539.2360229492188,588.7769165039062,TiRex2
2027-02-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,TiRex2,455.3103637695313,331.1158752441406,588.2300415039062,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,331.1158752441406,375.0252075195313,405.1507263183594,431.1285400390625,455.3103637695313,479.8367919921875,506.7713928222656,538.8737182617188,588.2300415039062,TiRex2
2027-03-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,TiRex2,453.7552490234375,326.815185546875,587.6769409179688,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,326.815185546875,371.5515441894531,402.41607666015625,429.0511169433594,453.7552490234375,478.37548828125,505.69378662109375,538.1691284179688,587.6769409179688,TiRex2
2027-04-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,TiRex2,451.44476318359375,322.0213623046875,589.2542114257812,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,322.0213623046875,367.789794921875,399.1785583496094,426.2757568359375,451.44476318359375,476.5621032714844,504.46429443359375,537.8660888671875,589.2542114257812,TiRex2
2027-05-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,TiRex2,449.1956787109375,316.31829833984375,589.5303955078125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,316.31829833984375,363.7992248535156,396.07220458984375,423.6637573242187,449.1956787109375,474.7070617675781,503.3117370605469,537.3366088867188,589.5303955078125,TiRex2
2027-06-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,TiRex2,446.9671630859375,313.36920166015625,587.2730712890625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,313.36920166015625,361.2970581054687,393.8121948242187,421.405517578125,446.9671630859375,472.3868713378906,500.8525390625,534.8615112304688,587.2730712890625,TiRex2
2026-07-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,ARIMA,438.589663212754,371.1305449864885,506.0487814390195,335.41984491822166,541.7594815072863,Native fable 80% and 95% model intervals,Trending,,,,,,,,,,ARIMA
2026-08-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,ARIMA,523.872532294268,446.29190197986674,601.4531626086693,405.2231970648063,642.5218675237297,Native fable 80% and 95% model intervals,Trending,,,,,,,,,,ARIMA
2026-09-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,ARIMA,585.7168907743765,508.1362604599752,663.2975210887778,467.06755554491474,704.3662260038382,Native fable 80% and 95% model intervals,Trending,,,,,,,,,,ARIMA
2026-10-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,ARIMA,573.3319576166934,495.75132730229217,650.9125879310948,454.6826223872318,691.9812928461552,Native fable 80% and 95% model intervals,Trending,,,,,,,,,,ARIMA
2026-11-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,ARIMA,639.0885095512452,561.507879236844,716.6691398656465,520.4391743217835,757.737844780707,Native fable 80% and 95% model intervals,Trending,,,,,,,,,,ARIMA
2026-12-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,ARIMA,735.4809419461778,657.9003116317765,813.0615722605792,616.8316067167161,854.1302771756395,Native fable 80% and 95% model intervals,Trending,,,,,,,,,,ARIMA
2027-01-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,ARIMA,703.1355309075166,625.5549005931152,780.7161612219179,584.4861956780549,821.7848661369783,Native fable 80% and 95% model intervals,Trending,,,,,,,,,,ARIMA
2027-02-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,ARIMA,699.6086916341773,622.028061319776,777.1893219485785,580.9593564047155,818.258026863639,Native fable 80% and 95% model intervals,Trending,,,,,,,,,,ARIMA
2027-03-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,ARIMA,656.2982506412363,578.717620326835,733.8788809556377,537.6489154117746,774.947585870698,Native fable 80% and 95% model intervals,Trending,,,,,,,,,,ARIMA
2027-04-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,ARIMA,633.595377253363,556.0147469389617,711.1760075677644,514.9460420239013,752.2447124828248,Native fable 80% and 95% model intervals,Trending,,,,,,,,,,ARIMA
2027-05-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,ARIMA,560.0951667416523,482.514536427251,637.6757970560536,441.4458315121906,678.744501971114,Native fable 80% and 95% model intervals,Trending,,,,,,,,,,ARIMA
2027-06-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,ARIMA,527.8521396996255,450.2715093852242,605.4327700140268,409.20280447016376,646.5014749290872,Native fable 80% and 95% model intervals,Trending,,,,,,,,,,ARIMA
2026-07-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Seasonal_Naive,1182.0,1034.2163025107536,1329.7836974892464,955.9843386965106,1408.0156613034894,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2026-08-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Seasonal_Naive,1191.0,1043.2163025107536,1338.7836974892464,964.9843386965106,1417.0156613034894,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2026-09-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Seasonal_Naive,1142.0,994.2163025107536,1289.7836974892464,915.9843386965106,1368.0156613034894,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2026-10-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Seasonal_Naive,1301.0,1153.2163025107536,1448.7836974892464,1074.9843386965106,1527.0156613034894,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2026-11-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Seasonal_Naive,1059.0,911.2163025107536,1206.7836974892464,832.9843386965106,1285.0156613034894,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2026-12-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Seasonal_Naive,1364.0,1216.2163025107536,1511.7836974892464,1137.9843386965106,1590.0156613034894,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2027-01-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Seasonal_Naive,1100.0,952.2163025107536,1247.7836974892464,873.9843386965106,1326.0156613034894,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2027-02-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Seasonal_Naive,1016.0,868.2163025107536,1163.7836974892464,789.9843386965106,1242.0156613034894,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2027-03-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Seasonal_Naive,921.0,773.2163025107536,1068.7836974892464,694.9843386965106,1147.0156613034894,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2027-04-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Seasonal_Naive,1040.0,892.2163025107536,1187.7836974892464,813.9843386965106,1266.0156613034894,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2027-05-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Seasonal_Naive,1011.0,863.2163025107536,1158.7836974892464,784.9843386965106,1237.0156613034894,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2027-06-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Seasonal_Naive,1058.0,910.2163025107536,1205.7836974892464,831.9843386965106,1284.0156613034894,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Seasonal_Naive
2026-07-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,Mean,1328.2777777777778,1148.0805974726732,1508.4749580828825,1052.6899723322822,1603.8655832232737,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2026-08-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,Mean,1328.2777777777778,1148.0805974726732,1508.4749580828825,1052.6899723322822,1603.8655832232737,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2026-09-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,Mean,1328.2777777777778,1148.0805974726732,1508.4749580828825,1052.6899723322822,1603.8655832232737,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2026-10-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,Mean,1328.2777777777778,1148.0805974726732,1508.4749580828825,1052.6899723322822,1603.8655832232737,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2026-11-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,Mean,1328.2777777777778,1148.0805974726732,1508.4749580828825,1052.6899723322822,1603.8655832232737,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2026-12-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,Mean,1328.2777777777778,1148.0805974726732,1508.4749580828825,1052.6899723322822,1603.8655832232737,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2027-01-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,Mean,1328.2777777777778,1148.0805974726732,1508.4749580828825,1052.6899723322822,1603.8655832232737,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2027-02-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,Mean,1328.2777777777778,1148.0805974726732,1508.4749580828825,1052.6899723322822,1603.8655832232737,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2027-03-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,Mean,1328.2777777777778,1148.0805974726732,1508.4749580828825,1052.6899723322822,1603.8655832232737,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2027-04-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,Mean,1328.2777777777778,1148.0805974726732,1508.4749580828825,1052.6899723322822,1603.8655832232737,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2027-05-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,Mean,1328.2777777777778,1148.0805974726732,1508.4749580828825,1052.6899723322822,1603.8655832232737,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2027-06-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,Mean,1328.2777777777778,1148.0805974726732,1508.4749580828825,1052.6899723322822,1603.8655832232737,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
