Month,Product_Group_Code,Product_Group,SKU_Description,SKU,Model,Forecast_Units,PI80_Lower_Units,PI80_Upper_Units,PI95_Lower_Units,PI95_Upper_Units,Interval_Method,Demand_Profile,Q10_Units,Q20_Units,Q30_Units,Q40_Units,Q50_Units,Q60_Units,Q70_Units,Q80_Units,Q90_Units
2026-09-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,ETS,594.8392203307426,485.36667804940834,704.3117626120768,427.4154147375013,762.263025923984,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-10-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,ETS,594.8392203307426,485.3666775006514,704.3117631608337,427.41541389824994,762.2630267632353,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-11-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,ETS,594.8392203307426,485.36667695189453,704.3117637095907,427.41541305899864,762.2630276024865,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-12-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,ETS,594.8392203307426,485.3666764031376,704.3117642583476,427.4154122197474,762.2630284417378,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-01-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,ETS,594.8392203307426,485.3666758543807,704.3117648071045,427.41541138049615,762.263029280989,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-02-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,ETS,594.8392203307426,485.3666753056238,704.3117653558613,427.4154105412449,762.2630301202403,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-03-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,ETS,594.8392203307426,485.3666747568669,704.3117659046183,427.41540970199367,762.2630309594915,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-04-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,ETS,594.8392203307426,485.36667420811,704.3117664533752,427.4154088627424,762.2630317987428,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-05-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,ETS,594.8392203307426,485.3666736593531,704.3117670021321,427.4154080234911,762.263032637994,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-06-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,ETS,594.8392203307426,485.36667311059625,704.3117675508889,427.41540718423994,762.2630334772452,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-07-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Mean,594.8055555555555,485.4254137201254,704.1856973909858,427.5230642496176,762.0880468614935,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-08-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Mean,594.8055555555555,485.4254137201254,704.1856973909858,427.5230642496176,762.0880468614935,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-09-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Mean,594.8055555555555,485.4254137201254,704.1856973909858,427.5230642496176,762.0880468614935,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-10-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Mean,594.8055555555555,485.4254137201254,704.1856973909858,427.5230642496176,762.0880468614935,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-11-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Mean,594.8055555555555,485.4254137201254,704.1856973909858,427.5230642496176,762.0880468614935,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-12-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Mean,594.8055555555555,485.4254137201254,704.1856973909858,427.5230642496176,762.0880468614935,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-01-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Mean,594.8055555555555,485.4254137201254,704.1856973909858,427.5230642496176,762.0880468614935,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-02-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Mean,594.8055555555555,485.4254137201254,704.1856973909858,427.5230642496176,762.0880468614935,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-03-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Mean,594.8055555555555,485.4254137201254,704.1856973909858,427.5230642496176,762.0880468614935,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-04-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Mean,594.8055555555555,485.4254137201254,704.1856973909858,427.5230642496176,762.0880468614935,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-05-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Mean,594.8055555555555,485.4254137201254,704.1856973909858,427.5230642496176,762.0880468614935,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-06-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Mean,594.8055555555555,485.4254137201254,704.1856973909858,427.5230642496176,762.0880468614935,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-07-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Naive,659.0,532.1332375344052,785.8667624655948,464.97403026690006,853.0259697330999,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-08-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Naive,659.0,479.5833039067901,838.4166960932099,384.6058421508585,933.3941578491416,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-09-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Naive,659.0,439.2603216178178,878.7396783821822,322.93716243444976,995.0628375655502,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-10-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Naive,659.0,405.26647506881056,912.7335249311894,270.9480605338002,1047.0519394662,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-11-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Naive,659.0,375.3172950416114,942.6827049583886,225.14474227647185,1092.8552577235282,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-12-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Naive,659.0,348.2411666404159,969.758833359584,183.7353773052124,1134.2646226947877,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-01-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Naive,659.0,323.34209687613276,994.6579031238672,145.65553619807224,1172.3444638019278,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-02-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Naive,659.0,300.16660781358013,1017.8333921864198,110.2116843017169,1207.788315698283,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-03-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Naive,659.0,278.3997126032159,1039.600287396784,76.92209080070029,1241.0779091992997,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-04-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Naive,659.0,257.8120712371616,1060.1879287628385,45.43601042051205,1272.563989579488,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-05-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Naive,659.0,238.2305505344786,1079.7694494655211,15.488658810454352,1302.5113411895456,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-06-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Naive,659.0,219.52064323563553,1098.4793567643644,0.0,1331.1256751311005,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-07-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Seasonal_Naive,725.0,617.3627009334687,832.6372990665313,560.3829566944366,889.6170433055634,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-08-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Seasonal_Naive,637.0,529.3627009334687,744.6372990665313,472.38295669443664,801.6170433055634,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-09-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Seasonal_Naive,540.0,432.3627009334687,647.6372990665313,375.38295669443664,704.6170433055634,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-10-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Seasonal_Naive,520.0,412.3627009334687,627.6372990665313,355.38295669443664,684.6170433055634,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-11-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Seasonal_Naive,668.0,560.3627009334687,775.6372990665313,503.38295669443664,832.6170433055634,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-12-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Seasonal_Naive,512.0,404.3627009334687,619.6372990665313,347.38295669443664,676.6170433055634,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-01-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Seasonal_Naive,510.0,402.3627009334687,617.6372990665313,345.38295669443664,674.6170433055634,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-02-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Seasonal_Naive,542.0,434.3627009334687,649.6372990665313,377.38295669443664,706.6170433055634,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-03-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Seasonal_Naive,643.0,535.3627009334687,750.6372990665313,478.38295669443664,807.6170433055634,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-04-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Seasonal_Naive,681.0,573.3627009334687,788.6372990665313,516.3829566944366,845.6170433055634,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-05-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Seasonal_Naive,660.0,552.3627009334687,767.6372990665313,495.38295669443664,824.6170433055634,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-06-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Seasonal_Naive,659.0,551.3627009334687,766.6372990665313,494.38295669443664,823.6170433055634,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-07-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,TiRex2,632.3546142578125,554.794921875,730.3523559570312,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,554.794921875,572.543701171875,592.0383911132812,612.4804077148438,632.3546142578125,651.405029296875,670.7303466796875,693.3804931640625,730.3523559570312
2026-08-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,TiRex2,604.6261596679688,517.8352661132812,735.01025390625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,517.8352661132812,535.8973388671875,556.4075927734375,580.2839965820312,604.6261596679688,629.31787109375,654.5684814453125,685.5064086914062,735.01025390625
2026-09-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,TiRex2,585.0469360351562,496.4992980957031,722.8486328125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,496.4992980957031,513.4893798828125,533.531494140625,558.5982055664062,585.0469360351562,611.1070556640625,637.8306884765625,671.3736572265625,722.8486328125
2026-10-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,TiRex2,569.6990966796875,497.2237854003906,704.1075439453125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,497.2237854003906,508.02935791015625,522.3839721679688,543.6802978515625,569.6990966796875,596.0358276367188,622.8745727539062,655.6072998046875,704.1075439453125
2026-11-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,TiRex2,562.164306640625,492.6373901367187,690.8604736328125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,492.6373901367187,502.0218811035156,514.67822265625,536.0494384765625,562.164306640625,588.2810668945312,614.398193359375,645.8787841796875,690.8604736328125
2026-12-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,TiRex2,558.747314453125,495.9954528808594,688.9005737304688,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,495.9954528808594,503.025634765625,513.2677001953125,533.419921875,558.747314453125,584.8339233398438,611.6015014648438,643.9203491210938,688.9005737304688
2027-01-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,TiRex2,565.2586669921875,489.5120239257813,697.192138671875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,489.5120239257813,501.23187255859375,514.9519653320312,537.9904174804688,565.2586669921875,592.7427978515625,620.5670166015625,652.5914916992188,697.192138671875
2027-02-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,TiRex2,574.6973266601562,491.0068054199219,710.26025390625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,491.0068054199219,506.6386413574219,522.6140747070312,547.25732421875,574.6973266601562,602.5885009765625,631.296875,664.03369140625,710.26025390625
2027-03-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,TiRex2,591.1204223632812,495.816650390625,737.3943481445312,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,495.816650390625,516.2218627929688,536.1075439453125,562.7841186523438,591.1204223632812,620.0072021484375,650.9594116210938,686.2623901367188,737.3943481445312
2027-04-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,TiRex2,610.4120483398438,518.459716796875,764.8841552734375,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,518.459716796875,537.9625244140625,556.7696533203125,582.313232421875,610.4120483398438,640.4312133789062,673.315673828125,710.0066528320312,764.8841552734375
2027-05-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,TiRex2,613.9120483398438,521.097900390625,758.9631958007812,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,521.097900390625,541.3656005859375,560.2030029296875,585.8067016601562,613.9120483398438,643.3897705078125,674.8019409179688,707.9147338867188,758.9631958007812
2027-06-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,TiRex2,615.019287109375,525.9183959960938,758.7201538085938,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,525.9183959960938,544.646728515625,562.5057983398438,587.2904663085938,615.019287109375,644.06103515625,675.2138671875,708.125244140625,758.7201538085938
2026-07-01,CNV,Conveying Components,Conveying Components Precision,CNV-05,ARIMA,687.6498885902786,621.3422988116006,753.9574783689566,586.2411810813944,789.0585960991627,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-08-01,CNV,Conveying Components,Conveying Components Precision,CNV-05,ARIMA,632.8932894895229,548.9644898145408,716.822089164505,504.535267033565,761.2513119454808,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-09-01,CNV,Conveying Components,Conveying Components Precision,CNV-05,ARIMA,586.2212242236269,502.2924245486448,670.150023898609,457.863201767669,714.5792466795848,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-10-01,CNV,Conveying Components,Conveying Components Precision,CNV-05,ARIMA,561.2633332976167,477.3345336226346,645.1921329725988,432.9053108416588,689.6213557535746,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-11-01,CNV,Conveying Components,Conveying Components Precision,CNV-05,ARIMA,561.0864092924139,477.15760961743183,645.015208967396,432.728386836456,689.4444317483718,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-12-01,CNV,Conveying Components,Conveying Components Precision,CNV-05,ARIMA,484.3605080837472,400.4317084087651,568.2893077587293,356.00248562778927,612.7185305397051,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-01-01,CNV,Conveying Components,Conveying Components Precision,CNV-05,ARIMA,749.8641370536837,665.9353373787017,833.7929367286658,621.5061145977259,878.2221595096416,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-02-01,CNV,Conveying Components,Conveying Components Precision,CNV-05,ARIMA,762.6774955698681,678.748695894886,846.6062952448502,634.3194731139102,891.035518025826,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
